pheno,set,use_mle,jump_sign,n_keep,h2_ldsc_est_1,h2_ldsc_est_2,h2_ldsc_est_3,h2_est_1,h2_est_2,h2_est_3,p_est_1,p_est_2,p_est_3,alpha_est_1,alpha_est_2,alpha_est_3,r2_est_1,r2_est_2,r2_est_3,r2_1,r2_2,r2_3
250.2,hm3_small,FALSE,FALSE,50,0.04996,0.0442,0.05573,0.05615,0.04825,0.06199,0.007347,0.004275,0.01137,,,,0.01678,0.01581,0.01769,0.01633,0.01421,0.01874
250.2,hm3_altpop,TRUE,FALSE,50,0.05372,0.04716,0.06027,0.05423,0.0478,0.06087,0.008823,0.006146,0.01261,-0.593,-0.7337,-0.4296,0.01579,0.01453,0.01716,0.01652,0.01445,0.01868
250.2,hm3_altpop,FALSE,FALSE,50,0.05372,0.04716,0.06027,0.05352,0.04617,0.06024,0.006094,0.003723,0.009634,,,,0.01638,0.0154,0.01732,0.01599,0.01395,0.01813
250.7,hm3,TRUE,FALSE,7,0.01029,0.002198,0.01837,0.007618,0.002689,0.01272,0.00141,0.0001493,0.004652,-1.024,-1.411,-0.6141,0.000855,0.0005645,0.001215,0.0008009,0.0003434,0.001435
250.7,hm3,FALSE,FALSE,12,0.01029,0.002198,0.01837,0.007571,0.003071,0.0119,0.001082,0.0001739,0.003837,,,,0.0009738,0.0006801,0.001243,0.0007896,0.0003466,0.001358
250.7,hm3_plus,TRUE,FALSE,16,0.01306,0.002448,0.02368,0.01401,0.004794,0.02102,0.002021,0.000581,0.005062,-1.334,-1.45,0.4976,0.002091,0.0006184,0.002699,0.0004584,0.0001351,0.001037
250.7,hm3_plus,FALSE,FALSE,40,0.01306,0.002448,0.02368,0.01147,0.005393,0.0169,0.0009373,0.0001846,0.003108,,,,0.001763,0.001342,0.002195,0.0006627,0.0002555,0.001253
250.7,hm3_small,TRUE,FALSE,12,0.01023,0.002153,0.0183,0.008373,0.004377,0.01313,0.001795,0.0005085,0.004795,-0.9837,-1.324,-0.5119,0.0008978,0.0006196,0.001261,0.0007873,0.0003727,0.001402
250.7,hm3_small,FALSE,FALSE,14,0.01023,0.002153,0.0183,0.007829,0.003618,0.01214,0.001185,0.0002404,0.004011,,,,0.0009579,0.0007005,0.001238,0.0007669,0.000337,0.001364
250.7,hm3_altpop,TRUE,FALSE,13,0.01193,0.001886,0.02197,0.008746,0.00331,0.01365,0.001872,0.000197,0.005383,-0.966,-1.306,-0.225,0.0009791,0.0006861,0.001339,0.0007776,0.0003466,0.001321
250.7,hm3_altpop,FALSE,FALSE,30,0.01193,0.001886,0.02197,0.008759,0.003695,0.01255,0.001358,0.0002079,0.00373,,,,0.001106,0.0008146,0.001416,0.0007651,0.0003415,0.00137
251.1,hm3,TRUE,FALSE,6,0.007012,-0.0002786,0.0143,0.004323,0.001544,0.00834,0.001305,0.0001553,0.004468,-1.228,-1.5,-0.7097,0.0002721,0.0001278,0.0004921,4.586e-05,-3.27e-06,0.0002443
251.1,hm3,FALSE,FALSE,13,0.007012,-0.0002786,0.0143,0.00445,0.001814,0.00651,0.001146,0.0001648,0.004026,,,,0.0003126,0.0001972,0.0004686,5.293e-05,-3.555e-06,0.0002463
251.1,hm3_plus,TRUE,FALSE,33,0.008543,-0.002208,0.01929,0.01221,0.006986,0.01777,0.003381,0.00103,0.007922,-1.5,-1.5,-1.389,0.001437,0.001012,0.001907,2.066e-10,-4.07e-05,5.277e-05
251.1,hm3_plus,FALSE,FALSE,19,0.008543,-0.002208,0.01929,0.006736,0.002495,0.009899,0.0006308,8.212e-05,0.002134,,,,0.0007052,0.0004527,0.001025,1.471e-05,-1.237e-05,0.0001291
251.1,hm3_small,TRUE,FALSE,4,0.006985,-0.0002935,0.01426,0.003764,0.001543,0.006919,0.0009311,0.0001616,0.00319,-1.207,-1.5,-0.8195,0.0002755,0.0001393,0.0004886,4.609e-05,-4.688e-06,0.000283
251.1,hm3_small,FALSE,FALSE,8,0.006985,-0.0002935,0.01426,0.004665,0.002042,0.006458,0.001237,0.0001927,0.004179,,,,0.000303,0.0001784,0.000478,5.2e-05,-3.27e-06,0.000251
251.1,hm3_altpop,TRUE,FALSE,3,0.008016,-0.0007812,0.01681,0.003755,0.001382,0.007581,0.0006763,0.000102,0.002395,-1.267,-1.5,-0.8092,0.0003773,0.000207,0.0005914,5.053e-05,-2.436e-06,0.0002691
251.1,hm3_altpop,FALSE,FALSE,8,0.008016,-0.0007812,0.01681,0.004424,0.001874,0.006892,0.0008777,0.0001476,0.003223,,,,0.0003426,0.0002155,0.0005105,5.806e-05,-3.742e-06,0.0002672
252.1,hm3,TRUE,FALSE,3,0.001867,-0.0008611,0.004595,0.002896,0.001,0.005997,0.00537,0.001067,0.00886,-1.187,-1.5,-0.3936,4.114e-05,5.126e-06,0.0001111,-2.232e-05,-0.0001497,6.83e-06
252.1,hm3,FALSE,FALSE,3,0.001867,-0.0008611,0.004595,0.001381,0.001,0.002595,0.001411,0.0001022,0.004763,,,,1.345e-05,-1.185e-06,7.54e-05,5.554e-06,-2.756e-05,0.0001049
252.1,hm3_plus,TRUE,FALSE,24,0.001682,-0.001399,0.004762,0.01271,0.00743,0.01824,0.003649,0.001287,0.007144,-1.5,-1.5,-1.457,0.001442,0.0009971,0.001981,-5.717e-05,-0.0001897,-8.544e-07
252.1,hm3_plus,FALSE,FALSE,4,0.001682,-0.001399,0.004762,0.005558,0.002919,0.00748,0.001209,0.0001853,0.00433,,,,0.0001884,4.681e-05,0.0006616,-1.062e-06,-7.284e-05,4.33e-05
252.1,hm3_small,TRUE,FALSE,3,0.00175,-0.0009201,0.00442,0.002507,0.001,0.00522,0.003512,0.0008515,0.00785,0.0524,-1.5,0.4817,3.92e-05,5.673e-06,0.0001103,-3.979e-06,-8.238e-05,3.08e-05
252.1,hm3_small,FALSE,FALSE,3,0.00175,-0.0009201,0.00442,0.001343,0.001,0.0026,0.001612,0.0002755,0.004611,,,,1.135e-05,-8.676e-07,5.273e-05,8.594e-07,-4.893e-05,7.882e-05
252.1,hm3_altpop,TRUE,FALSE,3,0.002155,-0.0007525,0.005062,0.00341,0.001,0.005888,0.005178,0.0009992,0.009274,-1.047,-1.5,0.1057,5.168e-05,3.957e-06,0.0001318,-1.207e-05,-0.0001165,1.219e-05
252.1,hm3_altpop,FALSE,FALSE,3,0.002155,-0.0007525,0.005062,0.001463,0.001,0.002696,0.001694,0.0001192,0.008385,,,,1.441e-05,-5.437e-08,0.0001082,8.564e-06,-2.619e-05,0.0001195
272,hm3,TRUE,FALSE,50,0.03974,0.03395,0.04553,0.0393,0.03178,0.04618,0.005117,0.002788,0.008412,-0.8807,-1.007,-0.7442,0.01117,0.01007,0.01226,0.01182,0.009892,0.0137
272,hm3,FALSE,FALSE,50,0.03974,0.03395,0.04553,0.0371,0.02846,0.04412,0.003553,0.001629,0.006345,,,,0.01154,0.01064,0.0124,0.01123,0.009529,0.01316
272,hm3_plus,TRUE,FALSE,50,0.05204,0.04563,0.05845,0.04596,0.0381,0.05405,0.004243,0.002616,0.00665,-0.8719,-0.9463,-0.7847,0.01209,0.01106,0.01322,0.0129,0.01105,0.01483
272,hm3_plus,FALSE,FALSE,50,0.05204,0.04563,0.05845,0.04399,0.03383,0.05252,0.003029,0.001487,0.005192,,,,0.01252,0.01159,0.01341,0.01225,0.01038,0.01409
272,hm3_small,TRUE,FALSE,50,0.03878,0.03309,0.04447,0.04159,0.03365,0.04883,0.005739,0.003131,0.009167,-0.8898,-1.011,-0.7541,0.01162,0.01046,0.01285,0.01188,0.009948,0.01382
272,hm3_small,FALSE,FALSE,50,0.03878,0.03309,0.04447,0.03983,0.03078,0.04725,0.004239,0.001957,0.007972,,,,0.01192,0.01094,0.01278,0.01145,0.009606,0.01339
272,hm3_altpop,TRUE,FALSE,50,0.04162,0.03532,0.04793,0.04094,0.03411,0.04786,0.005253,0.003244,0.00839,-0.8714,-0.9936,-0.7371,0.01168,0.01063,0.01277,0.01189,0.01009,0.01389
272,hm3_altpop,FALSE,FALSE,50,0.04162,0.03532,0.04793,0.03894,0.03068,0.04612,0.003744,0.001875,0.006704,,,,0.01204,0.01111,0.01288,0.01136,0.009582,0.0132
274.1,hm3,TRUE,FALSE,22,0.007239,0.002397,0.01208,0.007852,0.003704,0.01273,0.001264,0.0002339,0.003696,-0.9638,-1.255,-0.5504,0.00136,0.001081,0.001715,0.001286,0.0006608,0.002099
274.1,hm3,FALSE,FALSE,48,0.007239,0.002397,0.01208,0.006993,0.002565,0.01239,0.0006898,6.858e-05,0.00281,,,,0.00152,0.001198,0.001853,0.001287,0.0006824,0.002134
274.1,hm3_plus,TRUE,FALSE,30,0.009219,0.003918,0.01452,0.0117,0.005147,0.01806,0.001464,0.0002456,0.003626,-1.187,-1.3,-0.7537,0.001687,0.001202,0.002141,0.001043,0.0005019,0.001789
274.1,hm3_plus,FALSE,FALSE,48,0.009219,0.003918,0.01452,0.009076,0.003166,0.0158,0.0006388,6.735e-05,0.002419,,,,0.001716,0.00132,0.00212,0.001175,0.0005799,0.001943
274.1,hm3_small,TRUE,FALSE,23,0.007087,0.002305,0.01187,0.008083,0.003398,0.01319,0.001332,0.0001844,0.003904,-0.9647,-1.25,-0.5482,0.001379,0.001073,0.001751,0.001293,0.0006506,0.00213
274.1,hm3_small,FALSE,FALSE,48,0.007087,0.002305,0.01187,0.007766,0.002907,0.01327,0.0008519,9.421e-05,0.003336,,,,0.001554,0.001238,0.001893,0.001291,0.0006901,0.002155
274.1,hm3_altpop,TRUE,FALSE,23,0.007421,0.002338,0.01251,0.007819,0.00365,0.01245,0.00115,0.0002142,0.003761,-0.9651,-1.275,-0.5145,0.001397,0.001097,0.001764,0.001288,0.0006963,0.002063
274.1,hm3_altpop,FALSE,FALSE,50,0.007421,0.002338,0.01251,0.006989,0.002692,0.01254,0.0006495,7.346e-05,0.002673,,,,0.001566,0.001242,0.001897,0.001289,0.0006789,0.002145
275.1,hm3,TRUE,FALSE,50,0.03685,-0.01072,0.08442,0.01953,0.01845,0.02066,2.59e-05,1e-05,0.0001048,-1.5,-1.5,-0.9338,0.01917,0.01841,0.01989,0.02415,0.01793,0.03108
275.1,hm3,FALSE,FALSE,50,0.03685,-0.01072,0.08442,0.01957,0.01852,0.02075,2.961e-05,1e-05,0.0001193,,,,0.01909,0.01837,0.01981,0.02411,0.01783,0.03107
275.1,hm3_plus,TRUE,FALSE,50,0.04188,-0.001984,0.08575,0.0209,0.0194,0.02301,3.793e-05,1e-05,0.0001238,-0.6424,-0.9659,-0.3363,0.01967,0.01882,0.02054,0.02343,0.0169,0.03131
275.1,hm3_plus,FALSE,FALSE,50,0.04188,-0.001984,0.08575,0.02072,0.01926,0.02309,3.352e-05,1e-05,0.0001201,,,,0.0196,0.01882,0.02043,0.02354,0.01744,0.0305
275.1,hm3_small,TRUE,FALSE,50,0.03526,-0.009381,0.0799,0.02125,0.01987,0.02295,5.734e-05,1e-05,0.0001766,-1.436,-1.5,-0.8279,0.02007,0.01922,0.02094,0.02295,0.0168,0.02952
275.1,hm3_small,FALSE,FALSE,50,0.03526,-0.009381,0.0799,0.02127,0.01987,0.02312,5.8e-05,1e-05,0.0001957,,,,0.02004,0.0192,0.02087,0.02298,0.01708,0.02996
275.1,hm3_altpop,TRUE,FALSE,50,0.04553,-0.01628,0.1073,0.04874,0.04676,0.05072,0.0001198,4.765e-05,0.0002396,-0.6002,-1.059,-0.1719,0.04581,0.04451,0.04722,0.02038,0.01488,0.02684
275.1,hm3_altpop,FALSE,FALSE,50,0.04553,-0.01628,0.1073,0.04578,0.0435,0.04816,0.0001895,8.06e-05,0.0003734,,,,0.04233,0.04086,0.04376,0.0204,0.01469,0.02681
277.4,hm3,TRUE,FALSE,49,0.01221,-0.004548,0.02897,0.006917,0.004315,0.01167,0.0003862,3.164e-05,0.002211,0.08073,-1.081,0.5,0.003775,0.003363,0.004183,0.003751,0.002491,0.005032
277.4,hm3,FALSE,FALSE,50,0.01221,-0.004548,0.02897,0.005238,0.003985,0.008707,7.764e-05,1e-05,0.0004208,,,,0.00399,0.00362,0.004372,0.003648,0.002452,0.004902
277.4,hm3_plus,TRUE,FALSE,14,0.01458,-0.004683,0.03384,0.008448,0.004705,0.03016,0.0007292,6.954e-05,0.004423,0.4098,-1.5,0.5,0.003681,0.003226,0.007726,0.003595,0.002451,0.004866
277.4,hm3_plus,FALSE,FALSE,50,0.01458,-0.004683,0.03384,0.01224,0.007178,0.01885,0.0002652,5.02e-05,0.0008094,,,,0.006183,0.005224,0.007032,0.002483,0.001547,0.003547
277.4,hm3_small,TRUE,FALSE,48,0.01182,-0.004386,0.02802,0.007477,0.004482,0.01236,0.0004753,4.057e-05,0.002485,-0.4733,-1.148,0.5,0.003784,0.003393,0.004189,0.003742,0.002421,0.005198
277.4,hm3_small,FALSE,FALSE,50,0.01182,-0.004386,0.02802,0.005364,0.004035,0.009249,8.599e-05,1e-05,0.000484,,,,0.004009,0.003629,0.004387,0.003651,0.002388,0.004865
277.4,hm3_altpop,TRUE,FALSE,50,0.01309,-0.004572,0.03074,0.007232,0.004488,0.01231,0.0003685,3.298e-05,0.002237,-0.8761,-1.304,0.4989,0.003894,0.003468,0.004325,0.003677,0.002538,0.004894
277.4,hm3_altpop,FALSE,FALSE,50,0.01309,-0.004572,0.03074,0.00528,0.004088,0.00834,7.216e-05,1e-05,0.0003536,,,,0.004082,0.003713,0.004479,0.00361,0.002435,0.005006
278,hm3,TRUE,FALSE,49,0.03399,0.02937,0.03861,0.02937,0.02405,0.0347,0.01004,0.00645,0.0151,-0.6898,-0.9123,-0.397,0.004616,0.003829,0.005461,0.004535,0.003483,0.005767
278,hm3,FALSE,FALSE,41,0.03399,0.02937,0.03861,0.03055,0.02557,0.03423,0.00797,0.004273,0.01437,,,,0.004813,0.004248,0.005329,0.004442,0.003303,0.005727
278,hm3_plus,TRUE,FALSE,49,0.04356,0.03885,0.04827,0.03512,0.02854,0.0423,0.009333,0.005767,0.01365,-0.7962,-0.9651,-0.5466,0.004799,0.00405,0.005632,0.00465,0.003539,0.005808
278,hm3_plus,FALSE,FALSE,49,0.04356,0.03885,0.04827,0.03859,0.03348,0.04264,0.00771,0.004708,0.01242,,,,0.00511,0.004567,0.005621,0.004417,0.0033,0.005637
278,hm3_small,TRUE,FALSE,49,0.03338,0.02882,0.03794,0.03112,0.02498,0.03714,0.01084,0.006128,0.0163,-0.7368,-0.9536,-0.4586,0.004959,0.004038,0.005926,0.004538,0.003358,0.005652
278,hm3_small,FALSE,FALSE,44,0.03338,0.02882,0.03794,0.03248,0.02823,0.0351,0.01031,0.00557,0.01632,,,,0.005077,0.004536,0.005556,0.004483,0.003429,0.005642
278,hm3_altpop,TRUE,FALSE,48,0.03529,0.0305,0.04009,0.03053,0.02499,0.03607,0.01033,0.006258,0.01553,-0.7389,-0.937,-0.4772,0.004721,0.003915,0.005591,0.004488,0.003381,0.00568
278,hm3_altpop,FALSE,FALSE,49,0.03529,0.0305,0.04009,0.03223,0.0267,0.03564,0.008742,0.004447,0.01419,,,,0.005045,0.004415,0.005588,0.004409,0.003396,0.005542
280,hm3,TRUE,FALSE,17,0.009504,0.005157,0.01385,0.006467,0.003356,0.01019,0.006265,0.001902,0.0125,-0.1597,-1.098,0.4927,0.0002748,0.0001275,0.0004945,0.0002463,4.257e-05,0.000616
280,hm3,FALSE,FALSE,34,0.009504,0.005157,0.01385,0.006944,0.004588,0.008653,0.004934,0.001094,0.01147,,,,0.0002754,0.0001665,0.0003912,0.0002098,2.642e-05,0.0005544
280,hm3_plus,TRUE,FALSE,17,0.01125,0.006383,0.01612,0.007794,0.002963,0.01351,0.003903,0.0008107,0.007472,-0.766,-1.371,0.4253,0.0002632,0.0001028,0.0004807,0.0002039,2.392e-05,0.0005428
280,hm3_plus,FALSE,FALSE,25,0.01125,0.006383,0.01612,0.008496,0.004761,0.01057,0.003239,0.0006025,0.008688,,,,0.0002804,0.0001517,0.0004046,0.0001883,2.634e-05,0.0005503
280,hm3_small,TRUE,FALSE,17,0.009635,0.005315,0.01396,0.00673,0.003466,0.01051,0.005734,0.001763,0.01181,-0.2338,-1.286,0.4931,0.0002915,0.0001271,0.0005182,0.0002371,3.743e-05,0.000632
280,hm3_small,FALSE,FALSE,32,0.009635,0.005315,0.01396,0.006686,0.003952,0.008387,0.004788,0.0008588,0.01164,,,,0.000254,0.0001373,0.0003706,0.0002078,2.143e-05,0.0005943
280,hm3_altpop,TRUE,FALSE,17,0.01058,0.005438,0.01573,0.006727,0.003537,0.01076,0.005041,0.001838,0.01219,-0.2351,-1.263,0.4949,0.0002896,0.0001331,0.0005264,0.0002632,5.528e-05,0.0006388
280,hm3_altpop,FALSE,FALSE,36,0.01058,0.005438,0.01573,0.007561,0.005095,0.009101,0.005101,0.001199,0.01132,,,,0.00031,0.0001864,0.0004323,0.0002271,3.47e-05,0.0006032
285,hm3,TRUE,FALSE,13,0.008233,0.003467,0.013,0.005554,0.002665,0.008843,0.005613,0.00141,0.01082,-0.7014,-1.424,0.2414,0.000202,8.098e-05,0.0003715,0.0003293,8.109e-05,0.0007143
285,hm3,FALSE,FALSE,21,0.008233,0.003467,0.013,0.006485,0.003757,0.008111,0.003968,0.0008415,0.009316,,,,0.0002615,0.0001504,0.0003763,0.0003299,7.965e-05,0.0007738
285,hm3_plus,TRUE,FALSE,20,0.01011,0.004277,0.01594,0.00585,0.002482,0.01006,0.003684,0.0007587,0.0089,-0.4537,-1.067,0.4405,0.0002044,8.989e-05,0.0003886,0.0003404,8.88e-05,0.0007786
285,hm3_plus,FALSE,FALSE,26,0.01011,0.004277,0.01594,0.008216,0.00575,0.01007,0.004098,0.001313,0.009458,,,,0.0002672,0.0001734,0.0003704,0.0003095,6.924e-05,0.000724
285,hm3_small,TRUE,FALSE,14,0.008141,0.003391,0.01289,0.005724,0.00208,0.009307,0.00493,0.0009752,0.0128,-0.3295,-1.259,0.4523,0.0002255,7.114e-05,0.0004453,0.0003277,8.918e-05,0.0007286
285,hm3_small,FALSE,FALSE,16,0.008141,0.003391,0.01289,0.006116,0.00277,0.007855,0.003295,0.0005036,0.008508,,,,0.000246,0.0001214,0.0003655,0.0003321,7.769e-05,0.0007248
285,hm3_altpop,TRUE,FALSE,18,0.009417,0.003595,0.01524,0.005909,0.002806,0.009819,0.004702,0.001168,0.01037,-0.749,-1.429,0.2508,0.0002316,0.0001031,0.0004299,0.0003465,9.549e-05,0.0007924
285,hm3_altpop,FALSE,FALSE,34,0.009417,0.003595,0.01524,0.007038,0.004034,0.008923,0.004015,0.000889,0.01019,,,,0.0003003,0.0001797,0.0004224,0.0003433,9.852e-05,0.0007373
286.12,hm3,TRUE,FALSE,49,0.002981,-0.005737,0.0117,0.009698,0.008144,0.01318,0.0001077,1.543e-05,0.0005068,-1.5,-1.5,-1.477,0.008019,0.007457,0.008604,0.004105,0.001965,0.006778
286.12,hm3,FALSE,FALSE,50,0.002981,-0.005737,0.0117,0.009159,0.008008,0.01145,6.593e-05,1e-05,0.0002502,,,,0.00804,0.007532,0.008548,0.004153,0.002002,0.007006
286.12,hm3_plus,TRUE,FALSE,49,0.004172,-0.007719,0.01606,0.03355,0.02613,0.04159,0.001715,0.0007723,0.003197,-1.5,-1.5,-1.487,0.01639,0.01511,0.01772,0.00288,0.001354,0.005178
286.12,hm3_plus,FALSE,FALSE,50,0.004172,-0.007719,0.01606,0.01857,0.01484,0.02388,0.0001564,3.988e-05,0.0004356,,,,0.0142,0.01328,0.01516,0.003474,0.001447,0.006127
286.12,hm3_small,TRUE,FALSE,49,0.002837,-0.005602,0.01128,0.009933,0.007533,0.01438,0.0002358,3.188e-05,0.001029,-1.5,-1.5,-1.5,0.007041,0.006479,0.007599,0.003685,0.001881,0.006214
286.12,hm3_small,FALSE,FALSE,50,0.002837,-0.005602,0.01128,0.008258,0.007068,0.01096,6.651e-05,1e-05,0.0002877,,,,0.007147,0.006653,0.00764,0.003806,0.001917,0.006254
286.12,hm3_altpop,TRUE,FALSE,49,0.003365,-0.006059,0.01279,0.009803,0.00786,0.01355,0.0001531,2.106e-05,0.0006773,-1.5,-1.5,-1.49,0.007573,0.007036,0.00813,0.003939,0.001986,0.00634
286.12,hm3_altpop,FALSE,FALSE,50,0.003365,-0.006059,0.01279,0.008662,0.00754,0.01088,5.628e-05,1e-05,0.0002204,,,,0.007673,0.007194,0.008174,0.004047,0.002021,0.006604
290.1,hm3,TRUE,FALSE,22,0.001156,-0.001959,0.004272,0.004733,0.002099,0.009298,0.0003246,2.26e-05,0.00148,-0.879,-1.289,-0.04749,0.001691,0.001378,0.002066,0.001194,0.0005227,0.002048
290.1,hm3,FALSE,FALSE,47,0.001156,-0.001959,0.004272,0.004103,0.002099,0.008769,0.0001832,1.295e-05,0.001139,,,,0.001828,0.001539,0.002132,0.001248,0.0005497,0.002153
290.1,hm3_plus,TRUE,FALSE,22,0.002153,-0.001028,0.005333,0.007468,0.00318,0.01326,0.000417,4.571e-05,0.001448,-1.159,-1.307,0.1314,0.002171,0.001585,0.002661,0.001311,0.0006105,0.002336
290.1,hm3_plus,FALSE,FALSE,50,0.002153,-0.001028,0.005333,0.005771,0.002709,0.01203,0.0001874,1.711e-05,0.001043,,,,0.002279,0.00191,0.002654,0.001483,0.0007001,0.002564
290.1,hm3_small,TRUE,FALSE,24,0.001088,-0.001977,0.004154,0.004889,0.002243,0.009718,0.0003368,2.791e-05,0.001612,-0.8488,-1.24,0.02061,0.001749,0.001417,0.002136,0.001122,0.0004973,0.001972
290.1,hm3_small,FALSE,FALSE,47,0.001088,-0.001977,0.004154,0.004484,0.002244,0.009306,0.0002166,1.639e-05,0.001288,,,,0.001878,0.001579,0.002199,0.001152,0.0005012,0.001972
290.1,hm3_altpop,TRUE,FALSE,27,0.001161,-0.002144,0.004466,0.004488,0.002322,0.009003,0.0002395,2.203e-05,0.001182,-0.7239,-1.224,0.5,0.001909,0.001585,0.002255,0.00124,0.0005736,0.00214
290.1,hm3_altpop,FALSE,FALSE,49,0.001161,-0.002144,0.004466,0.004181,0.002318,0.008565,0.0001596,1.289e-05,0.0009433,,,,0.002035,0.001736,0.002347,0.001259,0.0005521,0.002133
290.11,hm3,TRUE,FALSE,9,0.002747,-0.0003016,0.005796,0.004115,0.001809,0.008555,0.0002622,2.215e-05,0.001252,-0.9224,-1.309,-0.3846,0.001429,0.001135,0.00175,0.001356,0.0006766,0.002282
290.11,hm3,FALSE,FALSE,34,0.002747,-0.0003016,0.005796,0.004478,0.001926,0.009035,0.0002705,1.829e-05,0.001433,,,,0.001516,0.00124,0.001813,0.001334,0.000631,0.002315
290.11,hm3_plus,TRUE,FALSE,17,0.003576,0.0002231,0.006929,0.01541,0.005078,0.02243,0.001509,0.0002251,0.00355,-1.361,-1.468,-0.237,0.003249,0.001271,0.004028,0.0004563,0.0001406,0.0009304
290.11,hm3_plus,FALSE,FALSE,47,0.003576,0.0002231,0.006929,0.009925,0.004231,0.0162,0.0004813,7.07e-05,0.001659,,,,0.002543,0.001995,0.00307,0.0008788,0.0003389,0.001605
290.11,hm3_small,TRUE,FALSE,16,0.002772,-0.000267,0.00581,0.004855,0.002017,0.009434,0.0003649,3.38e-05,0.001584,-0.8675,-1.236,-0.2653,0.001455,0.001126,0.001815,0.001275,0.0006195,0.002214
290.11,hm3_small,FALSE,FALSE,33,0.002772,-0.000267,0.00581,0.005014,0.00203,0.009801,0.0003418,2.548e-05,0.001653,,,,0.001525,0.001241,0.001841,0.00127,0.0005892,0.002197
290.11,hm3_altpop,TRUE,FALSE,19,0.002602,-0.0006133,0.005818,0.00477,0.002014,0.009352,0.000328,2.662e-05,0.001344,-0.8957,-1.28,-0.229,0.001572,0.001251,0.001918,0.001349,0.0006583,0.002319
290.11,hm3_altpop,FALSE,FALSE,41,0.002602,-0.0006133,0.005818,0.004893,0.002054,0.009481,0.0002862,2.027e-05,0.001389,,,,0.001661,0.001362,0.001979,0.001339,0.0006417,0.002275
296.2,hm3,TRUE,FALSE,34,0.0286,0.02403,0.03318,0.02202,0.01633,0.02777,0.007701,0.003756,0.01263,-0.3539,-0.7049,0.2102,0.002716,0.002067,0.003479,0.002846,0.001943,0.003838
296.2,hm3,FALSE,FALSE,50,0.0286,0.02403,0.03318,0.02466,0.01946,0.0273,0.007821,0.00328,0.01434,,,,0.002825,0.002388,0.003218,0.002597,0.001686,0.003669
296.2,hm3_plus,TRUE,FALSE,29,0.03511,0.02999,0.04023,0.02361,0.01786,0.0295,0.006485,0.003474,0.01038,-0.3891,-0.6496,-0.05549,0.002721,0.002101,0.003402,0.002829,0.001918,0.003949
296.2,hm3_plus,FALSE,FALSE,49,0.03511,0.02999,0.04023,0.0293,0.02313,0.03284,0.006766,0.003016,0.01236,,,,0.002716,0.002267,0.003118,0.002638,0.001772,0.003631
296.2,hm3_small,TRUE,FALSE,33,0.02784,0.02327,0.0324,0.02377,0.0177,0.02992,0.008288,0.004161,0.0149,-0.4779,-0.7786,0.061,0.002921,0.002243,0.003713,0.002825,0.001977,0.003932
296.2,hm3_small,FALSE,FALSE,50,0.02784,0.02327,0.0324,0.02507,0.02092,0.02754,0.008588,0.003933,0.01707,,,,0.002852,0.002464,0.003234,0.002609,0.001715,0.003675
296.2,hm3_altpop,TRUE,FALSE,39,0.03035,0.02534,0.03537,0.02358,0.01768,0.02935,0.008853,0.004385,0.0144,-0.4177,-0.7449,0.09484,0.002869,0.0022,0.003617,0.00285,0.001964,0.003884
296.2,hm3_altpop,FALSE,FALSE,50,0.03035,0.02534,0.03537,0.02557,0.02031,0.02857,0.007712,0.00343,0.0135,,,,0.002951,0.002488,0.003363,0.002582,0.001779,0.003543
318,hm3,TRUE,FALSE,37,0.03001,0.02567,0.03436,0.02697,0.02163,0.03261,0.008541,0.005052,0.01333,-0.5059,-0.7933,-0.1294,0.004,0.003247,0.004833,0.00413,0.002959,0.00537
318,hm3,FALSE,FALSE,32,0.03001,0.02567,0.03436,0.02838,0.02318,0.03129,0.007972,0.003699,0.014,,,,0.003997,0.003514,0.00445,0.003803,0.002765,0.004878
318,hm3_plus,TRUE,FALSE,42,0.03854,0.03408,0.04301,0.03172,0.0254,0.03806,0.007668,0.004663,0.01167,-0.6885,-0.8717,-0.3623,0.004166,0.003442,0.004968,0.004062,0.003,0.005344
318,hm3_plus,FALSE,FALSE,30,0.03854,0.03408,0.04301,0.03508,0.02993,0.0388,0.006821,0.003843,0.01166,,,,0.00417,0.003692,0.004658,0.003698,0.002757,0.004833
318,hm3_small,TRUE,FALSE,31,0.02946,0.02516,0.03376,0.02833,0.02254,0.03417,0.008799,0.005271,0.01324,-0.5307,-0.789,-0.1202,0.004296,0.003485,0.005188,0.004104,0.003036,0.005329
318,hm3_small,FALSE,FALSE,26,0.02946,0.02516,0.03376,0.02918,0.02495,0.03163,0.008722,0.004299,0.01568,,,,0.004107,0.003655,0.004528,0.003847,0.002834,0.004994
318,hm3_altpop,TRUE,FALSE,19,0.03112,0.02655,0.03569,0.02715,0.02141,0.03296,0.007732,0.004248,0.01243,-0.5401,-0.8044,-0.1802,0.004018,0.003193,0.004901,0.004061,0.003043,0.005239
318,hm3_altpop,FALSE,FALSE,32,0.03112,0.02655,0.03569,0.02934,0.02477,0.03251,0.007919,0.004171,0.01419,,,,0.004141,0.003657,0.004623,0.003791,0.002763,0.004848
332,hm3,TRUE,FALSE,3,0.004109,0.0008872,0.00733,0.004071,0.001308,0.007686,0.003264,0.0004342,0.006993,0.4779,0.3717,0.5,0.0001426,3.868e-05,0.0003289,0.0001884,1.871e-05,0.0005185
332,hm3,FALSE,FALSE,5,0.004109,0.0008872,0.00733,0.003826,0.001456,0.005529,0.002519,0.0005898,0.009283,,,,8.713e-05,2.206e-05,0.00019,0.0001665,1.86e-05,0.0004702
